PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
http://identifiers.org/reactome/R-HSA-113418	Formation of the Early Elongation Complex		
http://identifiers.org/reactome/R-HSA-3270619	IRF3-mediated induction of type I IFN		
http://pathwaycommons.org/pc2/Pathway_c76d3aef4ea378d613794f4ec6150def	Cytosolic calcium ion concentration elevation (through IP3 receptor) ( GPCR signaling (G alpha q) ) 		
http://pathwaycommons.org/pc2/Pathway_16ded308b8ccae9119d622db0cb9f5c2	Development ( Insulin receptor signaling (C. elegans) ) 		
http://pathwaycommons.org/pc2/Pathway_ab3d4d4c36e09e60fbaaa909f92b7a32	2-Oxo-glutaric acid + L-Aspartic acid = L-Glutamic acid + Oxaloacetic acid ( Alanine,Aspartic acid and Asparagine metabolism ) 		
http://pathwaycommons.org/pc2/Pathway_63d1b415e53e24d5f5b941632c8bdb08	Heart Rate		
http://pathwaycommons.org/pc2/Pathway_8640c0733f1c9009befce8937b2472a9	Cellular defense(Activated blood cell) ( Drosophila Toll-like receptor signaling ) 		
http://pathwaycommons.org/pc2/Pathway_8263054a6b65355c31925ec378b425a0	IL-10 signaling pathway(JAK1 TYK2 STAT3) ( IL-10 signaling(JAK1 TYK2 STAT3) ) 		
http://pathwaycommons.org/pc2/Pathway_7e952d8bf38476ac7960da3bfd7ea915	Cell proliferation ( TNFR1 signaling pathway ) 		
http://pathwaycommons.org/pc2/Pathway_6a3b9e31e1fe69363046c687155a87db	ATP + Creatine = ADP + N-Phospho-creatine ( Arginine and Proline metabolism ) 		
http://identifiers.org/reactome/R-HSA-480985	Synthesis of dolichyl-phosphate-glucose		
http://pathwaycommons.org/pc2/Pathway_464d94695d17649bfea64e807114f164	NAD+ + (R)-3-Hydroxy-butanoic acid = NADH + Acetoacetic acid ( Butanoate metabolism ) 		
http://identifiers.org/reactome/R-HSA-8983432	Interleukin-15 signaling		
http://identifiers.org/reactome/R-HSA-112409	RAF-independent MAPK1/3 activation	http://identifiers.org/reactome/R-HSA-112411;http://identifiers.org/reactome/R-HSA-110056;	http://identifiers.org/reactome/R-HSA-112411;http://identifiers.org/reactome/R-HSA-110056;
http://identifiers.org/reactome/R-HSA-112411	MAPK1 (ERK2) activation		
http://identifiers.org/reactome/R-HSA-112412	SOS-mediated signalling	http://identifiers.org/reactome/R-HSA-5673001;	http://identifiers.org/reactome/R-HSA-5658442;http://identifiers.org/reactome/R-HSA-5673001;http://identifiers.org/reactome/R-HSA-5674135;http://identifiers.org/reactome/R-HSA-5674499;http://identifiers.org/reactome/R-HSA-5673000;http://identifiers.org/reactome/R-HSA-5675221;
http://identifiers.org/reactome/R-HSA-8981373	Intestinal hexose absorption		
http://pathwaycommons.org/pc2/Pathway_85f660e1f6a030211f1c30fb8285b8c4	Antibacterial Response		
http://identifiers.org/reactome/R-HSA-112307	Transmission across Electrical Synapses	http://identifiers.org/reactome/R-HSA-112303;	http://identifiers.org/reactome/R-HSA-112303;
http://identifiers.org/reactome/R-HSA-112308	Presynaptic depolarization and calcium channel opening		
http://identifiers.org/reactome/R-HSA-112310	Neurotransmitter release cycle	http://identifiers.org/reactome/R-HSA-212676;http://identifiers.org/reactome/R-HSA-264642;http://identifiers.org/reactome/R-HSA-181429;http://identifiers.org/reactome/R-HSA-181430;http://identifiers.org/reactome/R-HSA-210500;http://identifiers.org/reactome/R-HSA-888590;	http://identifiers.org/reactome/R-HSA-212676;http://identifiers.org/reactome/R-HSA-264642;http://identifiers.org/reactome/R-HSA-888568;http://identifiers.org/reactome/R-HSA-916853;http://identifiers.org/reactome/R-HSA-181429;http://identifiers.org/reactome/R-HSA-181430;http://identifiers.org/reactome/R-HSA-210500;http://identifiers.org/reactome/R-HSA-888593;http://identifiers.org/reactome/R-HSA-888590;
http://identifiers.org/reactome/R-HSA-112311	Neurotransmitter clearance	http://identifiers.org/reactome/R-HSA-379401;http://identifiers.org/reactome/R-HSA-380615;	http://identifiers.org/reactome/R-HSA-379398;http://identifiers.org/reactome/R-HSA-379397;http://identifiers.org/reactome/R-HSA-379401;http://identifiers.org/reactome/R-HSA-380615;http://identifiers.org/reactome/R-HSA-380612;
http://identifiers.org/reactome/R-HSA-112313	Neurotransmitter uptake and metabolism In glial cells	http://identifiers.org/reactome/R-HSA-210455;	http://identifiers.org/reactome/R-HSA-210455;
http://identifiers.org/reactome/R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	http://identifiers.org/reactome/R-HSA-977443;http://identifiers.org/reactome/R-HSA-442755;http://identifiers.org/reactome/R-HSA-399721;http://identifiers.org/reactome/R-HSA-451326;http://identifiers.org/reactome/R-HSA-181431;	http://identifiers.org/reactome/R-HSA-622327;http://identifiers.org/reactome/R-HSA-991365;http://identifiers.org/reactome/R-HSA-622323;http://identifiers.org/reactome/R-HSA-997269;http://identifiers.org/reactome/R-HSA-399721;http://identifiers.org/reactome/R-HSA-170670;http://identifiers.org/reactome/R-HSA-416993;http://identifiers.org/reactome/R-HSA-977443;http://identifiers.org/reactome/R-HSA-997272;http://identifiers.org/reactome/R-HSA-442755;http://identifiers.org/reactome/R-HSA-977444;http://identifiers.org/reactome/R-HSA-977441;http://identifiers.org/reactome/R-HSA-629587;http://identifiers.org/reactome/R-HSA-977442;http://identifiers.org/reactome/R-HSA-438064;http://identifiers.org/reactome/R-HSA-629602;http://identifiers.org/reactome/R-HSA-438066;http://identifiers.org/reactome/R-HSA-442717;http://identifiers.org/reactome/R-HSA-444257;http://identifiers.org/reactome/R-HSA-451307;http://identifiers.org/reactome/R-HSA-451308;http://identifiers.org/reactome/R-HSA-399710;http://identifiers.org/reactome/R-HSA-442729;http://identifiers.org/reactome/R-HSA-451306;http://identifiers.org/reactome/R-HSA-451326;http://identifiers.org/reactome/R-HSA-500657;http://identifiers.org/reactome/R-HSA-629597;http://identifiers.org/reactome/R-HSA-442745;http://identifiers.org/reactome/R-HSA-442982;http://identifiers.org/reactome/R-HSA-399719;http://identifiers.org/reactome/R-HSA-181431;http://identifiers.org/reactome/R-HSA-629594;http://identifiers.org/reactome/R-HSA-442742;http://identifiers.org/reactome/R-HSA-442720;
http://identifiers.org/reactome/R-HSA-112315	Transmission across Chemical Synapses	http://identifiers.org/reactome/R-HSA-112310;http://identifiers.org/reactome/R-HSA-112311;http://identifiers.org/reactome/R-HSA-112313;http://identifiers.org/reactome/R-HSA-112314;http://identifiers.org/reactome/R-HSA-112308;	http://identifiers.org/reactome/R-HSA-212676;http://identifiers.org/reactome/R-HSA-210455;http://identifiers.org/reactome/R-HSA-888568;http://identifiers.org/reactome/R-HSA-170670;http://identifiers.org/reactome/R-HSA-977443;http://identifiers.org/reactome/R-HSA-977444;http://identifiers.org/reactome/R-HSA-977441;http://identifiers.org/reactome/R-HSA-629587;http://identifiers.org/reactome/R-HSA-977442;http://identifiers.org/reactome/R-HSA-112308;http://identifiers.org/reactome/R-HSA-916853;http://identifiers.org/reactome/R-HSA-451307;http://identifiers.org/reactome/R-HSA-451308;http://identifiers.org/reactome/R-HSA-399710;http://identifiers.org/reactome/R-HSA-442729;http://identifiers.org/reactome/R-HSA-451306;http://identifiers.org/reactome/R-HSA-500657;http://identifiers.org/reactome/R-HSA-629597;http://identifiers.org/reactome/R-HSA-379401;http://identifiers.org/reactome/R-HSA-399719;http://identifiers.org/reactome/R-HSA-629594;http://identifiers.org/reactome/R-HSA-442720;http://identifiers.org/reactome/R-HSA-622327;http://identifiers.org/reactome/R-HSA-991365;http://identifiers.org/reactome/R-HSA-622323;http://identifiers.org/reactome/R-HSA-181429;http://identifiers.org/reactome/R-HSA-997269;http://identifiers.org/reactome/R-HSA-399721;http://identifiers.org/reactome/R-HSA-416993;http://identifiers.org/reactome/R-HSA-997272;http://identifiers.org/reactome/R-HSA-442755;http://identifiers.org/reactome/R-HSA-379398;http://identifiers.org/reactome/R-HSA-379397;http://identifiers.org/reactome/R-HSA-438064;http://identifiers.org/reactome/R-HSA-629602;http://identifiers.org/reactome/R-HSA-438066;http://identifiers.org/reactome/R-HSA-442717;http://identifiers.org/reactome/R-HSA-888593;http://identifiers.org/reactome/R-HSA-444257;http://identifiers.org/reactome/R-HSA-888590;http://identifiers.org/reactome/R-HSA-264642;http://identifiers.org/reactome/R-HSA-380615;http://identifiers.org/reactome/R-HSA-380612;http://identifiers.org/reactome/R-HSA-210500;http://identifiers.org/reactome/R-HSA-451326;http://identifiers.org/reactome/R-HSA-442745;http://identifiers.org/reactome/R-HSA-112310;http://identifiers.org/reactome/R-HSA-112311;http://identifiers.org/reactome/R-HSA-112313;http://identifiers.org/reactome/R-HSA-112314;http://identifiers.org/reactome/R-HSA-181430;http://identifiers.org/reactome/R-HSA-442982;http://identifiers.org/reactome/R-HSA-181431;http://identifiers.org/reactome/R-HSA-442742;
http://identifiers.org/reactome/R-HSA-112316	Neuronal System	http://identifiers.org/reactome/R-HSA-6794362;http://identifiers.org/reactome/R-HSA-112315;http://identifiers.org/reactome/R-HSA-112307;http://identifiers.org/reactome/R-HSA-1296071;	http://identifiers.org/reactome/R-HSA-212676;http://identifiers.org/reactome/R-HSA-210455;http://identifiers.org/reactome/R-HSA-888568;http://identifiers.org/reactome/R-HSA-1299316;http://identifiers.org/reactome/R-HSA-170670;http://identifiers.org/reactome/R-HSA-977443;http://identifiers.org/reactome/R-HSA-977444;http://identifiers.org/reactome/R-HSA-977441;http://identifiers.org/reactome/R-HSA-629587;http://identifiers.org/reactome/R-HSA-977442;http://identifiers.org/reactome/R-HSA-388844;http://identifiers.org/reactome/R-HSA-8849932;http://identifiers.org/reactome/R-HSA-112303;http://identifiers.org/reactome/R-HSA-112307;http://identifiers.org/reactome/R-HSA-112308;http://identifiers.org/reactome/R-HSA-1296041;http://identifiers.org/reactome/R-HSA-1299308;http://identifiers.org/reactome/R-HSA-1299503;http://identifiers.org/reactome/R-HSA-916853;http://identifiers.org/reactome/R-HSA-451307;http://identifiers.org/reactome/R-HSA-451308;http://identifiers.org/reactome/R-HSA-399710;http://identifiers.org/reactome/R-HSA-442729;http://identifiers.org/reactome/R-HSA-451306;http://identifiers.org/reactome/R-HSA-500657;http://identifiers.org/reactome/R-HSA-629597;http://identifiers.org/reactome/R-HSA-379401;http://identifiers.org/reactome/R-HSA-1299344;http://identifiers.org/reactome/R-HSA-1296072;http://identifiers.org/reactome/R-HSA-1296071;http://identifiers.org/reactome/R-HSA-399719;http://identifiers.org/reactome/R-HSA-629594;http://identifiers.org/reactome/R-HSA-442720;http://identifiers.org/reactome/R-HSA-622327;http://identifiers.org/reactome/R-HSA-991365;http://identifiers.org/reactome/R-HSA-1296025;http://identifiers.org/reactome/R-HSA-622323;http://identifiers.org/reactome/R-HSA-1296346;http://identifiers.org/reactome/R-HSA-181429;http://identifiers.org/reactome/R-HSA-997269;http://identifiers.org/reactome/R-HSA-399721;http://identifiers.org/reactome/R-HSA-416993;http://identifiers.org/reactome/R-HSA-997272;http://identifiers.org/reactome/R-HSA-442755;http://identifiers.org/reactome/R-HSA-379398;http://identifiers.org/reactome/R-HSA-379397;http://identifiers.org/reactome/R-HSA-438064;http://identifiers.org/reactome/R-HSA-629602;http://identifiers.org/reactome/R-HSA-438066;http://identifiers.org/reactome/R-HSA-442717;http://identifiers.org/reactome/R-HSA-1296065;http://identifiers.org/reactome/R-HSA-1296067;http://identifiers.org/reactome/R-HSA-1296061;http://identifiers.org/reactome/R-HSA-888593;http://identifiers.org/reactome/R-HSA-444257;http://identifiers.org/reactome/R-HSA-888590;http://identifiers.org/reactome/R-HSA-264642;http://identifiers.org/reactome/R-HSA-1296059;http://identifiers.org/reactome/R-HSA-380615;http://identifiers.org/reactome/R-HSA-380612;http://identifiers.org/reactome/R-HSA-210500;http://identifiers.org/reactome/R-HSA-451326;http://identifiers.org/reactome/R-HSA-6794361;http://identifiers.org/reactome/R-HSA-442745;http://identifiers.org/reactome/R-HSA-6794362;http://identifiers.org/reactome/R-HSA-112310;http://identifiers.org/reactome/R-HSA-112311;http://identifiers.org/reactome/R-HSA-112313;http://identifiers.org/reactome/R-HSA-112314;http://identifiers.org/reactome/R-HSA-1296053;http://identifiers.org/reactome/R-HSA-112315;http://identifiers.org/reactome/R-HSA-181430;http://identifiers.org/reactome/R-HSA-1299287;http://identifiers.org/reactome/R-HSA-442982;http://identifiers.org/reactome/R-HSA-1296052;http://identifiers.org/reactome/R-HSA-181431;http://identifiers.org/reactome/R-HSA-442742;http://identifiers.org/reactome/R-HSA-1299361;
http://identifiers.org/reactome/R-HSA-112303	Electric Transmission Across Gap Junctions		
http://identifiers.org/reactome/R-HSA-112399	IRS-mediated signalling	http://identifiers.org/reactome/R-HSA-109704;http://identifiers.org/reactome/R-HSA-112412;	http://identifiers.org/reactome/R-HSA-5658442;http://identifiers.org/reactome/R-HSA-109704;http://identifiers.org/reactome/R-HSA-109703;http://identifiers.org/reactome/R-HSA-165181;http://identifiers.org/reactome/R-HSA-165160;http://identifiers.org/reactome/R-HSA-5673000;http://identifiers.org/reactome/R-HSA-5675221;http://identifiers.org/reactome/R-HSA-165158;http://identifiers.org/reactome/R-HSA-165159;http://identifiers.org/reactome/R-HSA-5673001;http://identifiers.org/reactome/R-HSA-5674135;http://identifiers.org/reactome/R-HSA-166208;http://identifiers.org/reactome/R-HSA-5674499;http://identifiers.org/reactome/R-HSA-380972;http://identifiers.org/reactome/R-HSA-112412;
http://identifiers.org/reactome/R-HSA-112382	Formation of RNA Pol II elongation complex		
http://identifiers.org/reactome/R-HSA-8981607	Intracellular oxygen transport		
http://pathwaycommons.org/pc2/Pathway_45823c205b774c0444f140c7b1561be2	positive regulation of chromatin silencing		
http://identifiers.org/reactome/R-HSA-112040	G-protein mediated events	http://identifiers.org/reactome/R-HSA-112043;http://identifiers.org/reactome/R-HSA-170670;http://identifiers.org/reactome/R-HSA-170660;	http://identifiers.org/reactome/R-HSA-112043;http://identifiers.org/reactome/R-HSA-163615;http://identifiers.org/reactome/R-HSA-111995;http://identifiers.org/reactome/R-HSA-111996;http://identifiers.org/reactome/R-HSA-111997;http://identifiers.org/reactome/R-HSA-111931;http://identifiers.org/reactome/R-HSA-111932;http://identifiers.org/reactome/R-HSA-111933;http://identifiers.org/reactome/R-HSA-170670;http://identifiers.org/reactome/R-HSA-170660;http://identifiers.org/reactome/R-HSA-111957;
http://identifiers.org/reactome/R-HSA-112043	PLC beta mediated events	http://identifiers.org/reactome/R-HSA-111996;	http://identifiers.org/reactome/R-HSA-163615;http://identifiers.org/reactome/R-HSA-111995;http://identifiers.org/reactome/R-HSA-111996;http://identifiers.org/reactome/R-HSA-111997;http://identifiers.org/reactome/R-HSA-111931;http://identifiers.org/reactome/R-HSA-111932;http://identifiers.org/reactome/R-HSA-111933;http://identifiers.org/reactome/R-HSA-111957;
http://pathwaycommons.org/pc2/Pathway_dfca67f1f48ed4cce6ec9795d38615ac	NADP+ + D-Sorbitol = NADPH + D-Glucose ( Fructose and Mannose metabolism ) 		
http://identifiers.org/reactome/R-HSA-112296	Post-Elongation Processing of Intron-Containing pre-mRNA	http://identifiers.org/reactome/R-HSA-72187;	http://identifiers.org/reactome/R-HSA-72187;
http://identifiers.org/reactome/R-HSA-112297	Post-Elongation Processing of Intronless pre-mRNA	http://identifiers.org/reactome/R-HSA-75067;	http://identifiers.org/reactome/R-HSA-75067;http://identifiers.org/reactome/R-HSA-77595;http://identifiers.org/reactome/R-HSA-111367;http://identifiers.org/reactome/R-HSA-77588;
http://identifiers.org/reactome/R-HSA-112126	ALKBH3 mediated reversal of alkylation damage		
http://identifiers.org/reactome/R-HSA-112122	ALKBH2 mediated reversal of alkylation damage		
http://pathwaycommons.org/pc2/Pathway_b646c275fce18397b067e83d523270b9	regulation of tumor necrosis factor production		
http://pathwaycommons.org/pc2/Pathway_5a825d25a5ba30b7c4b188195fe4c469	RhoA signaling pathway		http://pathwaycommons.org/pc2/Pathway_9a89788f67b3507b16f56f5dd432ae54;http://pathwaycommons.org/pc2/Pathway_b68152455ddb0dc5be6584c242978a3c;http://pathwaycommons.org/pc2/Pathway_66fb286c699fd6fef0080b919d2aff48;http://pathwaycommons.org/pc2/Pathway_82f0457b50f15678c3144bd929409664;http://pathwaycommons.org/pc2/Pathway_59f3a352224429af60e7e710be369fe4;http://pathwaycommons.org/pc2/Pathway_96e76ba35a98105ceb5e16bb8af5b17b;
http://pathwaycommons.org/pc2/Pathway_da20ecf305d2c8ed005a37c354fd3813	Cell survival ( IL-7 signaling(JAK1 JAK3 STAT5) ) 		
http://pathwaycommons.org/pc2/Pathway_4d0d01e28cc3b055d549357bd500e168	Ethacrynic acid inhibition of Solute carrier family 12 member 3		
http://pathwaycommons.org/pc2/Pathway_6e6c9a243bf326cfb925043aa8f75e61	Amikacin inhibits Bacterial Ribosome		
http://pathwaycommons.org/pc2/Pathway_19db82da13fcfccdedf2763b4366203b	cell adhesion		
http://identifiers.org/reactome/R-HSA-8982491	Glycogen metabolism	http://identifiers.org/reactome/R-HSA-70221;http://identifiers.org/reactome/R-HSA-3322077;	http://identifiers.org/reactome/R-HSA-5357572;http://identifiers.org/reactome/R-HSA-70221;http://identifiers.org/reactome/R-HSA-3322077;
http://pathwaycommons.org/pc2/Pathway_13d9db3439cb3cf980529758715928da	Negative regulation of (G alpha i GDP-GTP exchange signaling) ( GPCR signaling (G alpha i) ) 		
http://identifiers.org/wikipathways/WP2359/d3170	Proteasomal Degradation		
http://pathwaycommons.org/pc2/Pathway_e0753ddf0a53e93a26cb5d6d19735b63	astrocyte differentiation ( LIF signaling(JAK1 JAK2 STAT3) ) 		
http://pathwaycommons.org/pc2/Pathway_91bd18fcfc6b40bc3ed000cf6e9c9bbb	Gene transcription		
http://pathwaycommons.org/pc2/Pathway_061f2c1b5eb5230b4ca96b3669ca01b4	Calcium activates Ryanodine receptor 2 		
http://pathwaycommons.org/pc2/Pathway_7206dcca5828c2235b2e69a1998c3088	Acetyl-CoA + Dihydro-lipoamide = CoA + 6-S-Acetyl-dihydro-lipoamide ( Pyruvate metabolism ) 		
http://pathwaycommons.org/pc2/Pathway_ac8a1c3bdd8ff414de2e41e4b6e10c43	long-term synaptic potentiation		
http://pathwaycommons.org/pc2/Pathway_99c482425ec814702e469b4b3633966a	Nepafenac inhibition of Prostaglandin G/H synthase 2		
http://pathwaycommons.org/pc2/Pathway_0650afa203677076ace336d0cb280a16	Insulin receptor signaling (C. elegans) ( Insulin receptor signaling (C. elegans) ) 		http://pathwaycommons.org/pc2/Pathway_ba507691489b93b61162857f28e1ff87;http://pathwaycommons.org/pc2/Pathway_90c6ae650e1ee313761164607a20977c;http://pathwaycommons.org/pc2/Pathway_db1f0a5f8e3bb40af33ce8def0ec5425;http://pathwaycommons.org/pc2/Pathway_23da001a98354f0faaed7a9fc51a3737;
http://pathwaycommons.org/pc2/Pathway_3dac17c7f3fa271b692ae12c258fffb4	Cell adhesion ( HGF signaling pathway ) 		
http://pathwaycommons.org/pc2/Pathway_0d699fe6362c10e7d1095dc6afdaf76e	Prilocaine inhibition of sodium channel		
http://pathwaycommons.org/pc2/Pathway_37659019c5316f23657f2fbd7748d700	NAD+ + (R)-Lactic acid = NADH + Pyruvic acid ( Glycolysis and Gluconeogenesis ) 		
http://pathwaycommons.org/pc2/Pathway_31af2ab42363beb04dcdd9002cc53db2	regulation of interleukin-10 production		
http://pathwaycommons.org/pc2/Pathway_40ed8ffe766b60176434544eb086d01f	2-Oxo-glutaric acid + L-Cysteine = L-Glutamic acid + 3-Mercapto-pyruvic acid ( Glycine and Serine metabolism ) 		
http://identifiers.org/reactome/R-HSA-8985947	Interleukin-9 signaling		
http://pathwaycommons.org/pc2/Pathway_f8ea256ed1677827eb50b273c3d2ad56	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling		http://pathwaycommons.org/pc2/Pathway_19db82da13fcfccdedf2763b4366203b;http://pathwaycommons.org/pc2/Pathway_65adda47eb579c7e37d3b89cf267fcb1;http://pathwaycommons.org/pc2/Pathway_a0b71c9fe7905ffc4c603528e67acd7b;http://pathwaycommons.org/pc2/Pathway_d722fda7caea327a65554509149a6e16;
http://pathwaycommons.org/pc2/Pathway_ede844951ec73100fcc71c513cb054b0	Stabilization and accumulation of cytoplasmic beta-catenin (Canonical) ( Canonical Wnt signaling pathway Diagram ) 		
http://pathwaycommons.org/pc2/Pathway_f08cd82b767f4afb372bfae1e3145842	PLC gamma signaling ( PDGF signaling pathway ) 		
http://pathwaycommons.org/pc2/Pathway_d25d8d317ad949a078fffb6c81bbae70	immune response to bacteria ( Drosophila IMD pathway ) 		
http://pathwaycommons.org/pc2/Pathway_5cf57412c342c9e6ac29e136db297772	G2/M transition of mitotic cell cycle		
http://pathwaycommons.org/pc2/Pathway_498eee081205c8c72c6f63f90ad0318e	pentose phosphate pathway (non-oxidative branch)		
http://identifiers.org/reactome/R-HSA-114608	Platelet degranulation		
http://identifiers.org/reactome/R-HSA-114604	GPVI-mediated activation cascade		
http://pathwaycommons.org/pc2/Pathway_9e492b2da633dbec877fa2e102027eb8	expression of antimicrobial peptide ( Drosophila Toll-like receptor signaling ) 		
http://identifiers.org/reactome/R-HSA-114508	Effects of PIP2 hydrolysis	http://identifiers.org/reactome/R-HSA-426048;	http://identifiers.org/reactome/R-HSA-426048;
http://identifiers.org/reactome/R-HSA-114516	Disinhibition of SNARE formation		
http://pathwaycommons.org/pc2/Pathway_bb70c480f52bee8165cebf000c0f626e	metaphase		
http://pathwaycommons.org/pc2/Pathway_6166e1bff0dc330ae06c7e9cc6af6fed	PLC beta signaling ( GPCR signaling (G alpha q) ) 		http://pathwaycommons.org/pc2/Pathway_c76d3aef4ea378d613794f4ec6150def;
http://pathwaycommons.org/pc2/Pathway_3f8fb16cb932d3389fd1deca957d2eac	pyridoxal 5'-phosphate salvage pathway		
http://pathwaycommons.org/pc2/Pathway_797b815cd545309f84914f15dcdaef18	platelet activating factor biosynthetic process		
http://pathwaycommons.org/pc2/Pathway_6bab3a35d59eeb6f719fdc5fc161b93b	CoA + ATP + Succinic acid = Succinyl-CoA + ADP + Orthophosphate ( Citrate cycle ) 		
http://pathwaycommons.org/pc2/Pathway_bc4baf4188e4bf89deaad41d2f657eb0	activation of caspase activity		
http://pathwaycommons.org/pc2/Pathway_0b4305d8c584a9e88f78c2aed5cea151	T cell activation		
http://pathwaycommons.org/pc2/Pathway_3afc51d0001e8bd3ec3081b18a5f2e36	Ligand binding		
http://identifiers.org/wikipathways/WP98/b5a38	Gq signaling pathway		
http://identifiers.org/reactome/R-HSA-114452	Activation of BH3-only proteins	http://identifiers.org/reactome/R-HSA-111448;http://identifiers.org/reactome/R-HSA-139915;http://identifiers.org/reactome/R-HSA-111447;http://identifiers.org/reactome/R-HSA-111446;http://identifiers.org/reactome/R-HSA-139910;	http://identifiers.org/reactome/R-HSA-111448;http://identifiers.org/reactome/R-HSA-139915;http://identifiers.org/reactome/R-HSA-111447;http://identifiers.org/reactome/R-HSA-111446;http://identifiers.org/reactome/R-HSA-139910;
http://identifiers.org/reactome/R-HSA-114294	Activation, translocation and oligomerization of BAX		
http://identifiers.org/reactome/R-HSA-8984722	Interleukin-35 Signalling		
http://pathwaycommons.org/pc2/Pathway_b8907de3d0bc7ef45a942062acd3ad02	FOXA transcription factor networks		
http://pathwaycommons.org/pc2/Pathway_e1c9440be9d9d06309a418e674ec1a83	G1/S transition of mitotic cell cycle		
http://identifiers.org/reactome/R-HSA-549132	Organic cation/anion/zwitterion transport	http://identifiers.org/reactome/R-HSA-561048;http://identifiers.org/reactome/R-HSA-549127;	http://identifiers.org/reactome/R-HSA-561048;http://identifiers.org/reactome/R-HSA-549127;
http://identifiers.org/reactome/R-HSA-549127	Organic cation transport		
http://pathwaycommons.org/pc2/Pathway_307cfdea8a178fd0cdddd5c07aa1c4ec	Pro-apoptotic		
http://pathwaycommons.org/pc2/Pathway_ee2acbabbe5f2fbfa04936cc5f05e0ad	Dipyridamole inhibition of cAMP-specific 3',5'-cyclic phosphodiesterase 4D		
http://pathwaycommons.org/pc2/Pathway_90fa63e064f07f05b6f6376a136e3361	thiosulfate disproportionation III (rhodanese)		
http://pathwaycommons.org/pc2/Pathway_bc21053f9c78d57a05326ea54dd1de92	Cell differentiation (Mammal) ( Mammalian Wnt signaling pathway Diagram ) 		
http://pathwaycommons.org/pc2/Pathway_40e5c46809afd4140f641884e69ae402	Lymecycline inhibits Bacterial Ribosome		
http://pathwaycommons.org/pc2/Pathway_5e88028a5123df34c284f6b114a20a56	Pro-apoptotic		
http://pathwaycommons.org/pc2/Pathway_448c6fe8fbd6c2bc70924f099a970a2d	Negative feedback regulation of FGF8 signaling by Sprouty1 (Xenopus) ( FGF signaling pathway ) 		
http://identifiers.org/reactome/R-HSA-3274531	GSD Ia		
http://identifiers.org/reactome/R-HSA-2534343	Interaction With Cumulus Cells		
http://pathwaycommons.org/pc2/Pathway_9f95631646916293e5579f4f45ee4678	Bupivacaine inhibition of Sodium Channel		
http://pathwaycommons.org/pc2/Pathway_806657aaea6253024654f5acacdeb166	regulation of cell cycle		
http://pathwaycommons.org/pc2/Pathway_8f3b966a0d6a8f828a536771904554b2	Caspase9 activation signaling ( TNFR1 signaling pathway ) 		
http://pathwaycommons.org/pc2/Pathway_b7f16a509ad4661f74b6d9694ce7e545	Flecainide inhibition of Voltage-gated rapid delayed rectifying potassium channel		
http://pathwaycommons.org/pc2/Pathway_0ac96437e61b1431c8713d97676a0326	lamellipodium assembly		
http://pathwaycommons.org/pc2/Pathway_8fa058b245455fc841d18caa5f823898	Positive regulation of (transcription by R-smad:smad4 ) in TGF beta super family signaling pathway ( TGF-beta_super_family_signaling_pathway(canonical) ) 		http://pathwaycommons.org/pc2/Pathway_9e80f353025a889248a148e18c9c4268;
http://pathwaycommons.org/pc2/Pathway_a9772b8280aef17c72ddf2c95a614015	Negative regulation of heterotrimeric GPCR signaling pathway (through G alpha q and PLC beta) ( GPCR signaling (G alpha q) ) 		
http://identifiers.org/wikipathways/WP534/ea163	Glycogen metabolism		
http://pathwaycommons.org/pc2/Pathway_46c213b4c7fd3fd02db68261ac2e191b	Suprofen inhibition of Prostaglandin G/H synthase 1		
http://pathwaycommons.org/pc2/Pathway_ce8a3a39776f1d8b9f927b7818ab82b6	gap junction assembly		
http://pathwaycommons.org/pc2/Pathway_0f9a873ce740c4f6ee913aef33979e43	Canonical Wnt signaling pathway ( Xenopus axis formation Wnt signaling pathway Diagram ) 		http://pathwaycommons.org/pc2/Pathway_6c8ec34f565de9450245f4e5725a08b8;http://pathwaycommons.org/pc2/Pathway_6029822fe66e5493b018874cac5020cd;http://pathwaycommons.org/pc2/Pathway_6a53cfada160d8961f9a6ea7db0506d6;http://pathwaycommons.org/pc2/Pathway_9dfe84e9f48b6a4b7e0a56c41cd48283;http://pathwaycommons.org/pc2/Pathway_6ca17380ef7d67f32befb3dad125bf1a;http://pathwaycommons.org/pc2/Pathway_85e56911a1b90028136960529ee2ae29;http://pathwaycommons.org/pc2/Pathway_66eb0629537b3318cf37ed8d37d74cf9;http://pathwaycommons.org/pc2/Pathway_d82c91f74a5bdebff31687aae8a49655;http://pathwaycommons.org/pc2/Pathway_9ae0f7543b993f018db5ac2bb735419c;
http://pathwaycommons.org/pc2/Pathway_54a60ba46fed7caa7cd28a53d92ec933	receptor internalization		
